Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Pris,URL,ID,Nybygg,Enhetsid,Solforhold,Utendørsareal,Tomteareal,Bruttoareal,Rom,Ant etasjer,Tomt,Renovert år,Areal,Boligselgerforsikring,Grunnflate,Festeavgift
Leilighet,Andel,1,51,56,2,1962,F - mørkegrønn,2790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239063617,239063617,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,121,172,,1881,G - gul,4850000,https://www.finn.no/realestate/homes/ad.html?finnkode=236276036,236276036,0,,,,931,,,,,,,,,
Gårdsbruk/Småbruk,Eier (Selveier),3,198,229,2,1975,F - oransje,2800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239005482,239005482,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,121,136,,1966,E - gul,1700000,https://www.finn.no/realestate/homes/ad.html?finnkode=238855184,238855184,0,,,,,,4,,,,,,,
Leilighet,Andel,2,72,75,2,1975,F - rød,2250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239036809,239036809,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,76,76,1,2008,,2550000,https://www.finn.no/realestate/homes/ad.html?finnkode=239052522,239052522,0,,,,,,3,,,,,,,
Leilighet,Aksje,2,70,79,9,1956,G - rød,3690000,https://www.finn.no/realestate/homes/ad.html?finnkode=238942236,238942236,0,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),3,152,156,,1958,G - rød,11695000,https://www.finn.no/realestate/homes/ad.html?finnkode=239062620,239062620,0,,,,2523,,,,,,,,,
Tomannsbolig,Eier (Selveier),5,152,178,,2008,C - oransje,4590000,https://www.finn.no/realestate/homes/ad.html?finnkode=239061704,239061704,0,,,,,,6,,,,,,,
Leilighet,Aksje,1,63,63,3,1933,G - mørkegrønn,6200000,https://www.finn.no/realestate/homes/ad.html?finnkode=239061682,239061682,0,,,,,,,,,,,,,
Leilighet,Andel,3,80,80,3,1970,F - oransje,1900000,https://www.finn.no/realestate/homes/ad.html?finnkode=239057364,239057364,0,,,,,,,,,,,,,
Leilighet,Andel,2,68,74,4,1962,G - oransje,3490000,https://www.finn.no/realestate/homes/ad.html?finnkode=239061244,239061244,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,121,133,,2019,B - rød,3290000,https://www.finn.no/realestate/homes/ad.html?finnkode=239056915,239056915,0,,,,,,5,,,,,,,
Leilighet,Eier (Selveier),1,41,44,,1933,G - oransje,2250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239060176,239060176,0,,,,303,,,,,,,,,
Leilighet,Eier (Selveier),2,72,76,1,2018,,3290000,https://www.finn.no/realestate/homes/ad.html?finnkode=231424761,231424761,0,,,,4251,,,,,,,,,
Leilighet,Eier (Selveier),2,88,88,,,,4325000,https://www.finn.no/realestate/homes/ad.html?finnkode=239059883,239059883,0,,,,815,,,,,,,,,
Leilighet,Andel,2,77,77,2,1997,F - oransje,1230000,https://www.finn.no/realestate/homes/ad.html?finnkode=239059230,239059230,0,,,,,,,,,,,,,
Leilighet,Andel,2,92,92,2,1973,,2990000,https://www.finn.no/realestate/homes/ad.html?finnkode=238942877,238942877,0,,,,,,3,,,,,,,
Leilighet,Andel,1,53,53,2,1974,F - rød,2080000,https://www.finn.no/realestate/homes/ad.html?finnkode=235273482,235273482,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),4,118,121,,1933,G - oransje,5100000,https://www.finn.no/realestate/homes/ad.html?finnkode=221678088,221678088,0,,,,1037,,,,,,,,,
Leilighet,Andel,2,68,78,2,1962,F - rød,3190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239051254,239051254,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,54,54,2,1898,G - rød,3690000,https://www.finn.no/realestate/homes/ad.html?finnkode=239055661,239055661,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,134,142,2,2021,,11790000,https://www.finn.no/realestate/homes/ad.html?finnkode=234599010,234599010,0,,,,,,4,,,,,,,
Leilighet,Andel,1,70,70,2,1983,G - rød,1990000,https://www.finn.no/realestate/homes/ad.html?finnkode=238946798,238946798,0,,,,,,,,,,,,,
Leilighet,Andel,1,52,52,3,1960,F - mørkegrønn,3950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239053130,239053130,0,,,,,,,,,,,,,
Leilighet,Andel,2,68,68,2,1970,E - rød,2480000,https://www.finn.no/realestate/homes/ad.html?finnkode=238332079,238332079,0,,,,,,,,,,,,,
Leilighet,Andel,3,70,70,4,1968,G - oransje,2700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239032374,239032374,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,77,77,5,1973,F - mørkegrønn,3950000,https://www.finn.no/realestate/homes/ad.html?finnkode=238939000,238939000,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,,77,5,2021,,4445000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239049345&page=16&sort=PUBLISHED_DESC,239049345,1,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),3,99,139,,1962,F - gul,3300000,https://www.finn.no/realestate/homes/ad.html?finnkode=239051458,239051458,0,,,,,,4,,,,,,,
Leilighet,Andel,3,69,74,1,1963,G - oransje,2690000,https://www.finn.no/realestate/homes/ad.html?finnkode=239041427,239041427,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,268,336,,1929,G - oransje,14800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239050756,239050756,0,,,,1109,,,,,,,,,
Leilighet,Eier (Selveier),3,107,110,,2020,B - oransje,3600000,https://www.finn.no/realestate/homes/ad.html?finnkode=239050211,239050211,0,,,,3198,,,,,,,,,
Tomannsbolig,Eier (Selveier),3,132,142,,1998,D - oransje,4950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239050130,239050130,0,,,,1248,,,,,,,,,
Leilighet,Eier (Selveier),2,74,74,,1905,G - oransje,1800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239035731,239035731,0,,,,,,,,,2015,,,,
Leilighet,Eier (Selveier),2,120,122,2,1905,G - oransje,3790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239015462,239015462,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),,33,33,2,2004,C - rød,2690000,https://www.finn.no/realestate/homes/ad.html?finnkode=239048714,239048714,0,,,,4679,,,,,,,,,
Leilighet,Eier (Selveier),1,48,48,1,1900,G - rød,1300000,https://www.finn.no/realestate/homes/ad.html?finnkode=239034765,239034765,0,,,,,,,,,,,,,
Gårdsbruk/Småbruk,Eier (Selveier),3,109,169,,1989,E - gul,2400000,https://www.finn.no/realestate/homes/ad.html?finnkode=239047949,239047949,0,,,,429400,,,,,,,,,
Rekkehus,Eier (Selveier),3,100,,,2021,,4080000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239039487&page=16&sort=PUBLISHED_DESC,239039487,1,,,,,,,,,,100,,,
Rekkehus,Andel,1,56,61,1,1984,F - rød,2190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239047645,239047645,0,,,,,,,,,,,,,
Gårdsbruk/Småbruk,Eier (Selveier),10,205,210,,1845,G - oransje,12563743,https://www.finn.no/realestate/homes/ad.html?finnkode=239006596,239006596,0,,,,665853,,,,,,,,,
Enebolig,Eier (Selveier),3,198,217,3,1971,F - gul,3250000,https://www.finn.no/realestate/homes/ad.html?finnkode=238275870,238275870,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,178,194,,1972,,6800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239046997,239046997,0,,,,631,222,,,,,,,,
Enebolig,Eier (Selveier),5,267,283,,2021,B - rød,17500000,https://www.finn.no/realestate/homes/ad.html?finnkode=238833754,238833754,0,,,,,,4,,,,,,,
Leilighet,Eier (Selveier),1,53,53,1,1900,G - rød,2190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239046445,239046445,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,55,60,3,1994,,2550000,https://www.finn.no/realestate/homes/ad.html?finnkode=238937008,238937008,0,,,,,,1,,,,,,,
Leilighet,Andel,2,70,73,1,2001,D - oransje,5350000,https://www.finn.no/realestate/homes/ad.html?finnkode=239024516,239024516,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,121,163,3,1987,E - gul,3300000,https://www.finn.no/realestate/homes/ad.html?finnkode=238397835,238397835,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),2,58,77,,1900,G - oransje,2800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239016011,239016011,0,,,,289,,,,,,,,,
Leilighet,Eier (Selveier),1,48,48,4,1961,G - rød,1850000,https://www.finn.no/realestate/homes/ad.html?finnkode=214307860,214307860,0,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),5,208,304,,1903,,6750000,https://www.finn.no/realestate/homes/ad.html?finnkode=239028877,239028877,0,,,,729,,8,,,,,,,
Leilighet,Andel,1,35,47,7,1967,F - rød,3700000,https://www.finn.no/realestate/homes/ad.html?finnkode=238816826,238816826,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,67,67,6,2006,D - mørkegrønn,3890000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039841,239039841,0,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),3,108,117,,2019,B - oransje,3790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239045182,239045182,0,,,,1262,,,,,,,,,
Rekkehus,Andel,2,125,132,,1975,F - oransje,1650000,https://www.finn.no/realestate/homes/ad.html?finnkode=238937555,238937555,0,,,,,,4,,,,,,,
Leilighet,Eier (Selveier),,84,84,1,1893,G - oransje,7650000,https://www.finn.no/realestate/homes/ad.html?finnkode=234745328,234745328,0,,,,799,,,,,,,,,
Leilighet,Andel,1,55,55,3,1956,F - oransje,2590000,https://www.finn.no/realestate/homes/ad.html?finnkode=239025614,239025614,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,36,39,,1898,G - rød,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239042782,239042782,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,86,92,3,2020,C - rød,5650000,https://www.finn.no/realestate/homes/ad.html?finnkode=238928845,238928845,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,42,44,4,,,3850000,https://www.finn.no/realestate/homes/ad.html?finnkode=239044615,239044615,0,,,,15975,,2,,,,,,,
Leilighet,Eier (Selveier),2,58,61,2,2012,D - mørkegrønn,2950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239044633,239044633,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,189,223,3,1984,F - oransje,4900000,https://www.finn.no/realestate/homes/ad.html?finnkode=238917120,238917120,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,43,44,4,,,3850000,https://www.finn.no/realestate/homes/ad.html?finnkode=239044399,239044399,0,,,,15975,,2,,,,,,,
Tomannsbolig,Eier (Selveier),5,130,133,3,1954,G - oransje,5090000,https://www.finn.no/realestate/homes/ad.html?finnkode=238933296,238933296,0,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),7,260,262,4,1965,G - oransje,7950000,https://www.finn.no/realestate/homes/ad.html?finnkode=238971758,238971758,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,150,159,,1991,D - gul,3190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043833,239043833,0,,,,702,,,,,,,,,
Enebolig,Eier (Selveier),5,286,382,,1968,G - rød,4800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043329,239043329,0,,,,,,9,,,,,,,
Tomannsbolig,Eier (Selveier),2,121,133,1,1953,,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043440,239043440,0,,,,,,,,,2014,,,,
Leilighet,Eier (Selveier),1,44,44,3,1896,F - rød,4490000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043225,239043225,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,55,55,3,1956,,2790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043143,239043143,0,,,,,,3,,,,,,,
Enebolig,Eier (Selveier),4,162,203,,1963,G - oransje,12500000,https://www.finn.no/realestate/homes/ad.html?finnkode=238583793,238583793,0,,,,,,6,,,,,,,
Enebolig,Eier (Selveier),5,126,182,,1909,G - oransje,2850000,https://www.finn.no/realestate/homes/ad.html?finnkode=239042176,239042176,0,,,,423,,,,,,,,,
Enebolig,Eier (Selveier),4,190,202,,1997,D - oransje,10900000,https://www.finn.no/realestate/homes/ad.html?finnkode=236085557,236085557,0,,,,,,7,,,,,,,
Tomannsbolig,Eier (Selveier),4,191,192,,1957,E - oransje,7250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239041744,239041744,0,,,,,,6,,,,,,,
Leilighet,Andel,2,83,86,7,1987,F - rød,1870000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033320,239033320,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,139,209,2,1981,,3700000,https://www.finn.no/realestate/homes/ad.html?finnkode=238943908,238943908,0,,,,,,5,,,,,,,
Leilighet,Eier (Selveier),3,108,111,,2021,,15200000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239041409&page=17&sort=PUBLISHED_DESC,239041409,1,A201,,,,,4,,,,,,,
Leilighet,Andel,3,97,97,4,1875,G - oransje,7690000,https://www.finn.no/realestate/homes/ad.html?finnkode=230668367,230668367,0,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),4,128,135,,2021,,7100000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239017042&page=17&sort=PUBLISHED_DESC,239017042,1,,,,,,5,3,,,,,,
Leilighet,Eier (Selveier),2,69,86,3,2005,C - mørkegrønn,4970000,https://www.finn.no/realestate/homes/ad.html?finnkode=239006800,239006800,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,102,108,5,1986,,2990000,https://www.finn.no/realestate/homes/ad.html?finnkode=239041091,239041091,0,,,,,,4,,,,,,,
Tomannsbolig,Eier (Selveier),4,156,255,3,1952,G - oransje,2450000,https://www.finn.no/realestate/homes/ad.html?finnkode=225122997,225122997,0,,,,,,,,,,,,,
Rekkehus,Andel,3,80,91,,1966,F - gul,1690000,https://www.finn.no/realestate/homes/ad.html?finnkode=239040322,239040322,0,,,,6541,,,,,,,,,
Enebolig,Eier (Selveier),5,195,195,,1963,G - rød,8750000,https://www.finn.no/realestate/homes/ad.html?finnkode=234925473,234925473,0,,,,,,7,,,,,,,
Enebolig,Eier (Selveier),5,206,208,3,2017,A - gul,8990000,https://www.finn.no/realestate/homes/ad.html?finnkode=231390427,231390427,0,,,,,,,,,,,,,
Leilighet,Andel,2,87,89,,2002,D - rød,2830000,https://www.finn.no/realestate/homes/ad.html?finnkode=229005073,229005073,0,,,,,,3,,,,,,,
Leilighet,Andel,2,51,57,3,2006,D - rød,1790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239018419,239018419,0,,,,,,,,,,,,,
Leilighet,Andel,1,46,46,2,2006,D - rød,2300000,https://www.finn.no/realestate/homes/ad.html?finnkode=239040064,239040064,0,,,,,,,,,,,,,
Leilighet,Andel,1,48,48,2,2021,C - rød,1496000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039971,239039971,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,72,72,1,1989,F - rød,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=238916863,238916863,0,,,,,,,,,,,,,
Andre,Eier (Selveier),,152,350,,2003,,20000000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039738,239039738,0,,,,2097,386,,,,,,Ja,,
Enebolig,Eier (Selveier),,526,759,,1998,,50000000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039733,239039733,0,,,,2739,833,,,,,,Ja,,
Tomannsbolig,Andel,3,120,131,,1952,G - oransje,1950000,https://www.finn.no/realestate/homes/ad.html?finnkode=238904508,238904508,0,,,,4707,,,,,,,,,
Leilighet,Andel,1,54,54,3,1976,,1290000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039603,239039603,0,,,,,,2,,,,,,,
Leilighet,Eier (Selveier),1,42,42,1,1936,F - mørkegrønn,3500000,https://www.finn.no/realestate/homes/ad.html?finnkode=238954964,238954964,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,132,189,2,1953,G - oransje,1700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239017976,239017976,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,44,44,1,1895,G - rød,2690000,https://www.finn.no/realestate/homes/ad.html?finnkode=239039042,239039042,0,,,,,,,,,,,,,
Leilighet,Andel,1,47,64,7,1965,E - rød,2190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239038872,239038872,0,,,,,,,,,,,,,
Leilighet,Andel,2,80,80,1,2006,C - rød,1420000,https://www.finn.no/realestate/homes/ad.html?finnkode=239038881,239038881,0,,,,,,,,,,,,,
Leilighet,Andel,1,33,33,,1898,G - rød,2250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239031433,239031433,0,,,,,,2,,,,,,,
Leilighet,Andel,2,58,61,2,2000,E - rød,2320000,https://www.finn.no/realestate/homes/ad.html?finnkode=239038268,239038268,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,176,249,2,1976,,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239026825,239026825,0,,,,,,,,,,,,,,Ja
Tomannsbolig,Eier (Selveier),2,72,76,,1995,D - gul,3800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239037568,239037568,0,,,,,,3,,,,,,,,
Leilighet,Eier (Selveier),2,62,65,2,2009,C - rød,2590000,https://www.finn.no/realestate/homes/ad.html?finnkode=238938123,238938123,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,78,81,1,2017,,1890000,https://www.finn.no/realestate/homes/ad.html?finnkode=239037383,239037383,0,,,,,,3,,,,,,,,
Leilighet,Andel,0,39,39,7,1961,F - rød,2700000,https://www.finn.no/realestate/homes/ad.html?finnkode=238506923,238506923,0,,,,,,,,,,,,,,
Leilighet,Andel,1,58,58,3,1960,G - oransje,2790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239036831,239036831,0,,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,148,159,2,1975,F - gul,3750000,https://www.finn.no/realestate/homes/ad.html?finnkode=239035226,239035226,0,,,,,,,,,,,,,,
Bygård/Flermannsbolig,Eier (Selveier),6,297,379,,1986,F - rød,3490000,https://www.finn.no/realestate/homes/ad.html?finnkode=239035669,239035669,0,,,,1319,,,,,,,,,,
Leilighet,Eier (Selveier),3,76,76,2.,2021,,4000000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239035992&page=17&sort=PUBLISHED_DESC,239035992,1,K205,,,,,4,1,,,,,,,
Leilighet,Eier (Selveier),2,67,69,1,1990,D - rød,2490000,https://www.finn.no/realestate/homes/ad.html?finnkode=239035880,239035880,0,,,,,,,,,,,,,,
Tomannsbolig,Andel,3,102,102,1,1975,F - gul,3290000,https://www.finn.no/realestate/homes/ad.html?finnkode=239035943,239035943,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2.0,77.0,,,2021,,7450000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=209643208&page=17&sort=PUBLISHED_DESC,209643208,1,,,,,,,,,,77.0,,,,
Rekkehus,Eier (Selveier),4,168,177,3,2000,D - oransje,4590000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033959,239033959,0,,,,,,,,,,,,,,
Leilighet,Andel,2,73,73,1,1963,G - mørkegrønn,2400000,https://www.finn.no/realestate/homes/ad.html?finnkode=238908963,238908963,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),,65,,,2021,,4490000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239035183&page=17&sort=PUBLISHED_DESC,239035183,1,1,,,,74,,,,,,,,,
Leilighet,Eier (Selveier),2,70,,,2021,,2950000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=238072329&page=17&sort=PUBLISHED_DESC,238072329,1,,,,,,,,,,70,,,,
Tomannsbolig,Eier (Selveier),4,124,124,2,2011,,2890000,https://www.finn.no/realestate/homes/ad.html?finnkode=234369740,234369740,0,,,,,,5,,,,,,,,
Enebolig,Eier (Selveier),4,82,151,,1939,G - gul,1490000,https://www.finn.no/realestate/homes/ad.html?finnkode=230657289,230657289,0,,,,,,6,,,,,,,,
Tomannsbolig,Eier (Selveier),4,149,154,,2016,,6990000,https://www.finn.no/realestate/homes/ad.html?finnkode=237740787,237740787,0,,,,995,,,,,,,Ja,,,
Gårdsbruk/Småbruk,Eier (Selveier),3,135,147,,1800,,1700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239034194,239034194,0,,,,1396931,164,,,,,,,,,
Leilighet,Eier (Selveier),2,68,73,2,2018,B - oransje,3890000,https://www.finn.no/realestate/homes/ad.html?finnkode=238931448,238931448,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,78,97,3,2016,,5190000,https://www.finn.no/realestate/homes/ad.html?finnkode=235440394,235440394,0,,,,,,3,,,,,,,,
Enebolig,Eier (Selveier),5,278,289,,1912,G - mørkegrønn,22800000,https://www.finn.no/realestate/homes/ad.html?finnkode=238490641,238490641,0,,,,731,,,,,,,,,,
Enebolig,Eier (Selveier),4,114,168,2,1975,,1200000,https://www.finn.no/realestate/homes/ad.html?finnkode=239034010,239034010,0,,,,,,5,,,,,,,,
Enebolig,Eier (Selveier),3,136,171,,1926,G - gul,3390000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033967,239033967,0,,,,604,,,,,,,,,,
Tomannsbolig,Eier (Selveier),4,192,228,,2021,,7790000,https://www.finn.no/realestate/homes/ad.html?finnkode=238948508,238948508,0,,,,1628,248,,,,,,,,,
Leilighet,Andel,2,69,69,2,2017,C - rød,1335000,https://www.finn.no/realestate/homes/ad.html?finnkode=238754567,238754567,0,,,,,,,,,,,,,,
Rekkehus,Andel,4,111,115,,1982,F - oransje,5500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033785,239033785,0,,,,51800,,,,,,,,,,
Enebolig,Eier (Selveier),4,85,85,3,1940,,1750000,https://www.finn.no/realestate/homes/ad.html?finnkode=239030576,239030576,0,,,,,,5,,,,,,,,
Leilighet,Eier (Selveier),1,375,415,3,,,3440000,https://www.finn.no/realestate/homes/ad.html?finnkode=232269046,232269046,0,,,,3366,,2,,,,,,,,
Enebolig,Eier (Selveier),3,124,163,2,1966,G - oransje,2150000,https://www.finn.no/realestate/homes/ad.html?finnkode=239028762,239028762,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,60,,,2021,,2515000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239033485&page=18&sort=PUBLISHED_DESC,239033485,1,,,,,,,,,,60,,,,
Leilighet,Eier (Selveier),2,71,73,2,1890,F - rød,4590000,https://www.finn.no/realestate/homes/ad.html?finnkode=238926078,238926078,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,50,50,2,2008,D - rød,2390000,https://www.finn.no/realestate/homes/ad.html?finnkode=238895557,238895557,0,,,,,,,,,,,,,,
Leilighet,Andel,2,72,74,,1973,,1150000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033202,239033202,0,,,,10181,,3,,,,,,,,
Leilighet,Eier (Selveier),2,115,115,2,1900,G - rød,4700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239001249,239001249,0,,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),2,91,91,,2014,C - oransje,2950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239033233,239033233,0,,,,1138,,,,,,,,,,
Enebolig,Eier (Selveier),3,121,175,,1978,F - gul,4300000,https://www.finn.no/realestate/homes/ad.html?finnkode=239026567,239026567,0,,,,809,,,,,,,,,,
Rekkehus,Eier (Selveier),2,90,90,2,1978,F - rød,3390000,https://www.finn.no/realestate/homes/ad.html?finnkode=238948645,238948645,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,82,82,1,2010,,3790000,https://www.finn.no/realestate/homes/ad.html?finnkode=239032363,239032363,0,,,,8183,,,,,,,,,,
Leilighet,Eier (Selveier),0,30,30,3,2018,C - mørkegrønn,2390000,https://www.finn.no/realestate/homes/ad.html?finnkode=233034322,233034322,0,,,,,,,,,,,,,,
Leilighet,Andel,1,58,58,,1980,C - rød,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=231911880,231911880,0,,,,,,2,,,,,,,,
Leilighet,Andel,1,56,56,1,1971,F - mørkegrønn,2450000,https://www.finn.no/realestate/homes/ad.html?finnkode=239032007,239032007,0,,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,72,72,2,2021,,4300000,https://www.finn.no/realestate/homes/ad.html?finnkode=239032045,239032045,0,,,,,,3,,,,,,,,
Leilighet,Andel,1,56,59,2,1982,,1650000,https://www.finn.no/realestate/homes/ad.html?finnkode=239031713,239031713,0,,,,2799,,,,,,,,,,
Leilighet,Eier (Selveier),2,115,119,5,2008,,4600000,https://www.finn.no/realestate/homes/ad.html?finnkode=238931786,238931786,0,,,,,,3,,,,,,,,
Leilighet,Andel,2,73,86,9,1966,F - rød,3250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239011708,239011708,0,,,,,,,,,,,,,,
